user_id,input_path,output_path,status,error,original_input_words,sent_input_words,was_truncated,output_words,model
user_9b517815,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9b517815.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9b517815.txt,skipped_existing,,10894,10894,0,352,gpt-4o-mini
user_9b6481e4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9b6481e4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9b6481e4.txt,skipped_existing,,20375,20375,0,324,gpt-4o-mini
user_9bee2a7c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9bee2a7c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9bee2a7c.txt,skipped_existing,,12558,12558,0,351,gpt-4o-mini
user_9c5071dd,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9c5071dd.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9c5071dd.txt,skipped_existing,,10633,10633,0,355,gpt-4o-mini
user_9c5cd7fa,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9c5cd7fa.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9c5cd7fa.txt,skipped_existing,,12670,12670,0,356,gpt-4o-mini
user_9c5e4782,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9c5e4782.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9c5e4782.txt,skipped_existing,,6432,6432,0,355,gpt-4o-mini
user_9c7183c8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9c7183c8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9c7183c8.txt,skipped_existing,,18011,18011,0,304,gpt-4o-mini
user_9c88ee3d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9c88ee3d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9c88ee3d.txt,skipped_existing,,29934,25000,1,366,gpt-4o-mini
user_9ce96cbf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9ce96cbf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9ce96cbf.txt,skipped_existing,,20764,20764,0,330,gpt-4o-mini
user_9d65649f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9d65649f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9d65649f.txt,skipped_existing,,23146,23146,0,396,gpt-4o-mini
user_9d786aa8,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9d786aa8.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9d786aa8.txt,skipped_existing,,16217,16217,0,391,gpt-4o-mini
user_9d8095fc,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9d8095fc.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9d8095fc.txt,skipped_existing,,17276,17276,0,328,gpt-4o-mini
user_9d9fba70,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9d9fba70.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9d9fba70.txt,skipped_existing,,18754,18754,0,330,gpt-4o-mini
user_9da8848a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9da8848a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9da8848a.txt,skipped_existing,,9976,9976,0,344,gpt-4o-mini
user_9dda4af9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9dda4af9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9dda4af9.txt,skipped_existing,,11958,11958,0,360,gpt-4o-mini
user_9e328c4e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9e328c4e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9e328c4e.txt,skipped_existing,,18087,18087,0,357,gpt-4o-mini
user_9e39a95d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9e39a95d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9e39a95d.txt,skipped_existing,,18587,18587,0,356,gpt-4o-mini
user_9ee84e18,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9ee84e18.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9ee84e18.txt,skipped_existing,,12921,12921,0,374,gpt-4o-mini
user_9f6180c4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9f6180c4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9f6180c4.txt,skipped_existing,,12436,12436,0,402,gpt-4o-mini
user_9f81cfba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9f81cfba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9f81cfba.txt,skipped_existing,,20823,20823,0,276,gpt-4o-mini
user_9fc3c829,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9fc3c829.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9fc3c829.txt,skipped_existing,,5495,5495,0,334,gpt-4o-mini
user_9fe4e0f5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9fe4e0f5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9fe4e0f5.txt,skipped_existing,,19364,19364,0,352,gpt-4o-mini
user_9fefea54,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9fefea54.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9fefea54.txt,skipped_existing,,28609,25000,1,395,gpt-4o-mini
user_9ff844ba,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9ff844ba.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9ff844ba.txt,skipped_existing,,9499,9499,0,302,gpt-4o-mini
user_9ffdf5e5,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_9ffdf5e5.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_9ffdf5e5.txt,skipped_existing,,21840,21840,0,392,gpt-4o-mini
user_a00e0552,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a00e0552.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a00e0552.txt,skipped_existing,,27737,25000,1,350,gpt-4o-mini
user_a01f16ac,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a01f16ac.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a01f16ac.txt,skipped_existing,,8636,8636,0,359,gpt-4o-mini
user_a04b2a78,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a04b2a78.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a04b2a78.txt,skipped_existing,,13871,13871,0,355,gpt-4o-mini
user_a0517bef,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a0517bef.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a0517bef.txt,skipped_existing,,29214,25000,1,321,gpt-4o-mini
user_a0f5ae47,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a0f5ae47.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a0f5ae47.txt,skipped_existing,,11012,11012,0,377,gpt-4o-mini
user_a0fa40f1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a0fa40f1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a0fa40f1.txt,skipped_existing,,6073,6073,0,372,gpt-4o-mini
user_a151ddab,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a151ddab.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a151ddab.txt,skipped_existing,,8249,8249,0,350,gpt-4o-mini
user_a16d1fb6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a16d1fb6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a16d1fb6.txt,skipped_existing,,32077,25000,1,313,gpt-4o-mini
user_a1aa757b,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a1aa757b.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a1aa757b.txt,skipped_existing,,5802,5802,0,298,gpt-4o-mini
user_a1b097c2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a1b097c2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a1b097c2.txt,skipped_existing,,9188,9188,0,338,gpt-4o-mini
user_a2480011,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a2480011.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a2480011.txt,skipped_existing,,9603,9603,0,372,gpt-4o-mini
user_a2503734,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a2503734.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a2503734.txt,skipped_existing,,38223,25000,1,366,gpt-4o-mini
user_a2825b06,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a2825b06.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a2825b06.txt,skipped_existing,,9546,9546,0,316,gpt-4o-mini
user_a2c3ed1f,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a2c3ed1f.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a2c3ed1f.txt,skipped_existing,,17025,17025,0,328,gpt-4o-mini
user_a2f8bfd2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a2f8bfd2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a2f8bfd2.txt,skipped_existing,,20467,20467,0,364,gpt-4o-mini
user_a328a751,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a328a751.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a328a751.txt,skipped_existing,,20940,20940,0,326,gpt-4o-mini
user_a346dfc4,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a346dfc4.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a346dfc4.txt,skipped_existing,,16414,16414,0,350,gpt-4o-mini
user_a3a4a20a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a3a4a20a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a3a4a20a.txt,skipped_existing,,14484,14484,0,352,gpt-4o-mini
user_a411fb06,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a411fb06.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a411fb06.txt,skipped_existing,,14398,14398,0,339,gpt-4o-mini
user_a4893af1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a4893af1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a4893af1.txt,skipped_existing,,7850,7850,0,311,gpt-4o-mini
user_a4a77a7d,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a4a77a7d.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a4a77a7d.txt,skipped_existing,,13569,13569,0,367,gpt-4o-mini
user_a4aab257,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a4aab257.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a4aab257.txt,skipped_existing,,12436,12436,0,353,gpt-4o-mini
user_a4ae4e77,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a4ae4e77.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a4ae4e77.txt,skipped_existing,,14364,14364,0,333,gpt-4o-mini
user_a52dd639,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a52dd639.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a52dd639.txt,skipped_existing,,16771,16771,0,364,gpt-4o-mini
user_a57a04fa,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a57a04fa.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a57a04fa.txt,skipped_existing,,8204,8204,0,376,gpt-4o-mini
user_a57e47b1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a57e47b1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a57e47b1.txt,skipped_existing,,13393,13393,0,399,gpt-4o-mini
user_a5d9fab6,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a5d9fab6.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a5d9fab6.txt,skipped_existing,,30926,25000,1,341,gpt-4o-mini
user_a5e548ce,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a5e548ce.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a5e548ce.txt,skipped_existing,,24291,24291,0,342,gpt-4o-mini
user_a615a6d1,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a615a6d1.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a615a6d1.txt,skipped_existing,,10355,10355,0,360,gpt-4o-mini
user_a61b0d31,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a61b0d31.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a61b0d31.txt,skipped_existing,,6757,6757,0,365,gpt-4o-mini
user_a6a094cf,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a6a094cf.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a6a094cf.txt,skipped_existing,,4314,4314,0,341,gpt-4o-mini
user_a6c2e760,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a6c2e760.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a6c2e760.txt,skipped_existing,,16304,16304,0,342,gpt-4o-mini
user_a6c5a10c,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a6c5a10c.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a6c5a10c.txt,skipped_existing,,8099,8099,0,385,gpt-4o-mini
user_a7145605,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a7145605.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a7145605.txt,skipped_existing,,18724,18724,0,397,gpt-4o-mini
user_a743aff9,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a743aff9.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a743aff9.txt,skipped_existing,,27239,25000,1,358,gpt-4o-mini
user_a74b4eeb,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a74b4eeb.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a74b4eeb.txt,skipped_existing,,3090,3090,0,337,gpt-4o-mini
user_a75b16f2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a75b16f2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a75b16f2.txt,skipped_existing,,24240,24240,0,314,gpt-4o-mini
user_a75b4d6e,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a75b4d6e.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a75b4d6e.txt,skipped_existing,,4560,4560,0,302,gpt-4o-mini
user_a7b901f2,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a7b901f2.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a7b901f2.txt,skipped_existing,,7997,7997,0,389,gpt-4o-mini
user_a7bfc229,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a7bfc229.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a7bfc229.txt,skipped_existing,,23928,23928,0,342,gpt-4o-mini
user_a7c6197a,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_profiles/user_a7c6197a.txt,/Users/reflowgang/Downloads/deanonymization_project/data/esrc/pool_en/candidate_summaries/user_a7c6197a.txt,skipped_existing,,13076,13076,0,356,gpt-4o-mini
